Municipio,Provincia,Comunidad Autónoma,Habitantes (2022),Carril Bici,Rating,Distancia a Madrid (km),Tiempo de viaje a Madrid (Min),Precio medio vivienda (EUR/m2),Indice de calidad del aire (ICA),Tipo_vivienda,Precio,Superficie,Habitaciones,Baños,Comprado
Other,Madrid,Madrid,79100.0,1,7.5,30,29,3862,123,Chalet,1800.0,255.0,3,3,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2200.0,135.0,2,2,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2500.0,160.0,3,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2100.0,154.0,3,2,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2700.0,182.0,4,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1900.0,160.0,4,2,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2750.0,201.0,3,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2850.0,209.0,3,3,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2950.0,270.0,4,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1850.0,149.0,3,2,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,800.0,41.0,1,1,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2200.0,194.0,4,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1650.0,139.0,3,2,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2650.0,176.0,4,3,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Chalet,6000.0,402.0,7,5,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Chalet,8000.0,570.0,7,6,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1339.0,86.0,2,2,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1900.0,151.0,3,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Casa,16000.0,1.0,10,10,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1650.0,177.0,3,2,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2950.0,270.0,3,3,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,2200.0,194.0,4,3,0
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,850.0,40.0,1,1,1
Majadahonda,Madrid,Madrid,186660.0,1,6.4,20,27,3500,120,Piso,1650.0,120.0,3,2,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,2500.0,127.0,4,2,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,3950.0,385.0,5,5,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1600.0,108.0,2,1,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa pareada,4900.0,460.0,5,5,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,2300.0,140.0,5,2,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,3600.0,476.0,5,4,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,6000.0,500.0,6,5,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,4600.0,282.0,6,4,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,3500.0,281.0,2,3,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,3900.0,450.0,5,4,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,8500.0,522.0,5,6,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,5700.0,625.0,6,7,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,5700.0,625.0,7,8,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,4500.0,600.0,5,6,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1886.0,148.0,3,3,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,900.0,70.0,1,1,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,2000.0,136.0,4,2,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Casa,2800.0,150.0,3,3,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,3600.0,265.0,5,5,1
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1600.0,120.0,3,2,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1600.0,162.0,3,2,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1850.0,269.0,3,3,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,900.0,50.0,1,1,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,3600.0,334.0,4,3,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Chalet,7000.0,1.665,9,6,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1450.0,196.0,2,2,0
Boadilla del Monte,Madrid,Madrid,80596.0,1,6.4,16,25,3500,133,Piso,1700.0,120.0,3,2,0
